word_id,word_order,canonical_spelling,variants_json,entry_kind,source_roles,source_count,first_source_entry_id,homograph_sources
cet4-w-0eeb20b9665089aed5b8,1269,core,[],word,headword,1,cet2016-p048-r16-c1,0
cet4-w-041cf623f24f24a14bfe,1270,corn,[],word,headword,1,cet2016-p048-r18-c1,0
cet4-w-ec566b2e2123fb6cd1b2,1271,corner,[],word,headword,1,cet2016-p048-r19-c1,0
cet4-w-f1035f8dff688eb68645,1272,cornerstone,[],word,headword,1,cet2016-p048-r20-c1,0
cet4-w-93e50f24bab8455df444,1273,corporate,[],word,listed_related,1,cet2016-p048-r22-c2,0
cet4-w-4a222aa0e8941d33052a,1274,corporation,[],word,headword,1,cet2016-p048-r22-c1,0
cet4-w-abdfba15bd651920fa1a,1275,corps,[],word,headword,1,cet2016-p048-r23-c1,0
cet4-w-ab3b0107bdb8ec2e2f66,1276,correct,[],word,headword,1,cet2016-p048-r25-c1,0
cet4-w-22ef06f81e133ca8dcec,1277,correction,[],word,listed_related,1,cet2016-p048-r25-c2,0
cet4-w-fbddcd83938e1ff8def7,1278,corrective,[],word,listed_related,1,cet2016-p048-r25-c3,0
cet4-w-32795218b7c61bf78715,1279,correspond,[],word,headword,1,cet2016-p048-r27-c1,0
cet4-w-793c8a3c925578e53c75,1280,correspondence,[],word,listed_related,1,cet2016-p048-r27-c2,0
cet4-w-515674f0783d656cb1bd,1281,correspondent,[],word,listed_related,1,cet2016-p048-r27-c3,0
cet4-w-02a556cb45788b318903,1282,corresponding,[],word,listed_related,1,cet2016-p048-r27-c4,0
cet4-w-1425f06a1df01d82ccff,1283,corridor,[],word,headword,1,cet2016-p048-r28-c1,0
cet4-w-b62b4bd77c86646bf8fb,1284,corrupt,[],word,headword,1,cet2016-p048-r30-c1,0
cet4-w-9e26f3c7b27cfcea56cb,1285,corruption,[],word,listed_related,1,cet2016-p048-r30-c2,0
cet4-w-1b5d90b32b212e16d5d5,1286,cosmic,[],word,listed_related,1,cet2016-p048-r33-c2,0
cet4-w-ad8197a838fce84bae04,1287,cosmos,[],word,headword,1,cet2016-p048-r33-c1,0
cet4-w-ffa3f845c7e7bda73e2b,1288,cost,[],word,headword,1,cet2016-p048-r34-c1,0
cet4-w-be7211a98d3a8a88c226,1289,costly,[],word,listed_related,1,cet2016-p048-r34-c2,0
cet4-w-592f01fda2cdc22f7ce9,1290,costume,[],word,headword,1,cet2016-p048-r35-c1,0
cet4-w-10b0a1864915fe9965d3,1291,cottage,[],word,headword,1,cet2016-p048-r36-c1,0
cet4-w-bceb964da0e23fc4b8f3,1292,cotton,[],word,headword,1,cet2016-p048-r37-c1,0
cet4-w-87d97ffe57233fab6ea5,1293,couch,[],word,headword,1,cet2016-p048-r38-c1,0
cet4-w-8fd47f24d37aa14298e2,1294,cough,[],word,headword,1,cet2016-p048-r39-c1,0
cet4-w-c28510e7de46aa9a7810,1295,could,[],word,headword,1,cet2016-p048-r40-c1,0
cet4-w-fddc2b822e534087deb2,1296,council,[],word,headword,1,cet2016-p048-r41-c1,0
cet4-w-43e9c7238f29069ff3b5,1297,councilor,"[""councillor""]",word,listed_related,1,cet2016-p048-r41-c2,0
cet4-w-fb1671f007dca68335af,1298,counsel,[],word,headword,1,cet2016-p048-r42-c1,0
cet4-w-651b11ac3b7826c071e0,1299,counselor,"[""counsellor""]",word,listed_related,1,cet2016-p048-r42-c2,0
cet4-w-2b85ad17529cf7ac786d,1300,count,[],word,headword,1,cet2016-p049-r01-c1,0
cet4-w-c88797803c235a4c2908,1301,countdown,[],word,headword,1,cet2016-p049-r02-c1,0
cet4-w-c6ba697c2c1b9a2234ba,1302,counter,[],word,headword,1,cet2016-p049-r03-c1,0
cet4-w-099afe974153a347d051,1303,counterpart,[],word,headword,1,cet2016-p049-r06-c1,0
cet4-w-d2ea7bd8ea3c4c3fd230,1304,country,[],word,headword,1,cet2016-p049-r07-c1,0
cet4-w-067a6e37fbf364f8cd00,1305,countryside,[],word,headword,1,cet2016-p049-r08-c1,0
cet4-w-d2e043732ae59ed20939,1306,county,[],word,headword,1,cet2016-p049-r09-c1,0
cet4-w-a7dad1a48d97771aecd3,1307,couple,[],word,headword,1,cet2016-p049-r11-c1,0
cet4-w-8df22cac410b48d9fd07,1308,coupon,[],word,headword,1,cet2016-p049-r12-c1,0
cet4-w-276580c609334b5bbc7e,1309,courage,[],word,headword,1,cet2016-p049-r13-c1,0
cet4-w-08bb518e7b1ceb5215ca,1310,courageous,[],word,listed_related,1,cet2016-p049-r13-c2,0
cet4-w-0f10d0cccf2b1043f076,1311,course,[],word,headword,1,cet2016-p049-r14-c1,0
cet4-w-46260295c6907563f5b3,1312,court,[],word,headword,2,cet2016-p049-r15-c1,2
cet4-w-23963f84fda523bb2017,1313,courtyard,[],word,headword,1,cet2016-p049-r18-c1,0
cet4-w-145468abfda7daecf5fa,1314,cousin,[],word,headword,1,cet2016-p049-r19-c1,0
cet4-w-9211beac6d5d9d5f0656,1315,cover,[],word,headword,1,cet2016-p049-r20-c1,0
cet4-w-68dd71e99866a643e56f,1316,coverage,[],word,listed_related,1,cet2016-p049-r20-c2,0
cet4-w-45b1a318118a220bec2d,1317,cow,[],word,headword,1,cet2016-p049-r21-c1,0
cet4-w-4ebab9b62939651d6875,1318,coward,[],word,headword,1,cet2016-p049-r22-c1,0
cet4-w-81059566dac614c80d6b,1319,cowardice,[],word,listed_related,1,cet2016-p049-r22-c3,0
cet4-w-0129c2cdc66b2d4105c5,1320,cowardly,[],word,listed_related,1,cet2016-p049-r22-c2,0
cet4-w-370ac0b379af2efcd670,1321,cowboy,[],word,headword,1,cet2016-p049-r23-c1,0
cet4-w-e08b2d7352b0253589ff,1322,crab,[],word,headword,1,cet2016-p049-r25-c1,0
cet4-w-fe8cb734ab76714a4480,1323,crack,[],word,headword,1,cet2016-p049-r26-c1,0
cet4-w-e3e7ab6f235c9e76fc83,1324,cracker,[],word,headword,1,cet2016-p049-r28-c1,0
cet4-w-dab9c5f629addb9d97c9,1325,craft,[],word,headword,1,cet2016-p049-r30-c1,0
cet4-w-9b5c78b5188097a8493a,1326,crane,[],word,headword,1,cet2016-p049-r32-c1,0
cet4-w-5566481b340ba536c05d,1327,crash,[],word,headword,1,cet2016-p049-r33-c1,0
cet4-w-dfa09f82adc99aa340ad,1328,crawl,[],word,headword,1,cet2016-p049-r36-c1,0
cet4-w-77621a640a1881038f7a,1329,craze,[],word,listed_related,1,cet2016-p049-r37-c2,0
cet4-w-fed5e535e77aacb11904,1330,crazy,[],word,headword,1,cet2016-p049-r37-c1,0
cet4-w-5f51a852bb354e04bcc7,1331,cream,[],word,headword,1,cet2016-p049-r38-c1,0
cet4-w-545a218bb0f346561330,1332,creamy,[],word,listed_related,1,cet2016-p049-r38-c2,0
cet4-w-983212b756bebf4755f1,1333,create,[],word,headword,1,cet2016-p049-r39-c1,0
cet4-w-b9f63240e57748c9f6b8,1334,creation,[],word,listed_related,1,cet2016-p049-r39-c2,0
cet4-w-7a83818d86a409b6584a,1335,creative,[],word,listed_related,1,cet2016-p049-r39-c3,0
cet4-w-baf61f16140fa4e622ad,1336,creator,[],word,listed_related,1,cet2016-p049-r39-c4,0
cet4-w-6a711cc419c918106e92,1337,creature,[],word,headword,1,cet2016-p049-r40-c1,0
cet4-w-46b2ca948cc917d847b6,1338,credit,[],word,headword,1,cet2016-p050-r01-c1,0
cet4-w-1aec27ce9a8b1901aa77,1339,creditable,[],word,listed_related,1,cet2016-p050-r01-c2,0
cet4-w-55149edcdba6a555bc91,1340,creep,[],word,headword,1,cet2016-p050-r02-c1,0
cet4-w-7a5f7868f0739fa70e1c,1341,crew,[],word,headword,1,cet2016-p050-r03-c1,0
cet4-w-0bd0052bf525246f2ede,1342,crime,[],word,headword,1,cet2016-p050-r05-c1,0
cet4-w-f5ca25e333053ee3871c,1343,criminal,[],word,listed_related,1,cet2016-p050-r05-c2,0
cet4-w-7f435199fa7f9de30ee7,1344,crisis,[],word,headword,1,cet2016-p050-r07-c1,0
cet4-w-a74a7c5a724302371670,1345,criterion,[],word,headword,1,cet2016-p050-r09-c1,0
cet4-w-b93085e2d8d02d02e849,1346,critic,[],word,listed_related,1,cet2016-p050-r10-c3,0
cet4-w-5bdd81bb396fc5c9a707,1347,critical,[],word,listed_related,1,cet2016-p050-r10-c4,0
cet4-w-3fe33a297dc0cf59939d,1348,criticism,[],word,listed_related,1,cet2016-p050-r10-c2,0
cet4-w-e7a08c2f3e5fe26a30b3,1349,criticize,"[""criticise""]",word,headword,1,cet2016-p050-r10-c1,0
cet4-w-d463a2d051a01c53c1b3,1350,crocodile,[],word,headword,1,cet2016-p050-r11-c1,0
cet4-w-ca3cc425c0bad2c66074,1351,crop,[],word,headword,1,cet2016-p050-r12-c1,0
cet4-w-050939a859ab8fe696cb,1352,cross,[],word,headword,1,cet2016-p050-r13-c1,0
cet4-w-83c322b375aa7e9b6805,1353,crossing,[],word,listed_related,1,cet2016-p050-r13-c2,0
cet4-w-b87d034a7470f1213882,1354,crowd,[],word,headword,1,cet2016-p050-r16-c1,0
cet4-w-e1b28e200b35c37e2b5a,1355,crowded,[],word,listed_related,1,cet2016-p050-r16-c2,0
cet4-w-4663daf46f10dc12d0b1,1356,crown,[],word,headword,1,cet2016-p050-r17-c1,0
cet4-w-17e8d96f060acfbf3c39,1357,crucial,[],word,headword,1,cet2016-p050-r18-c1,0
cet4-w-72fe85beb13cee797e9d,1358,cruel,[],word,headword,1,cet2016-p050-r20-c1,0
cet4-w-bd9c3dd9ef15b77c5305,1359,cruelty,[],word,listed_related,1,cet2016-p050-r20-c2,0
cet4-w-f8346c8c1bada1e8a9dc,1360,cruise,[],word,headword,1,cet2016-p050-r21-c1,0
cet4-w-0a07cc778113cd84c263,1361,cruiser,[],word,listed_related,1,cet2016-p050-r21-c2,0
cet4-w-095e70042531b4e8ceda,1362,crush,[],word,headword,1,cet2016-p050-r24-c1,0
cet4-w-5eb18da689ea36639989,1363,cry,[],word,headword,1,cet2016-p050-r26-c1,0
cet4-w-484a751ca3267efce547,1364,crystal,[],word,headword,1,cet2016-p050-r27-c1,0
cet4-w-cde92a8e2b9e4410ff6b,1365,cube,[],word,headword,1,cet2016-p050-r29-c1,0
cet4-w-b5cc87f545ccef2ca015,1366,cubic,[],word,listed_related,1,cet2016-p050-r29-c2,0
cet4-w-b15e7655f85095935b91,1367,cucumber,[],word,headword,1,cet2016-p050-r30-c1,0
cet4-w-a9c7845f5244537eaa30,1368,cue,[],word,headword,1,cet2016-p050-r31-c1,0
cet4-w-2e55ab106249d969086d,1369,cultivate,[],word,headword,1,cet2016-p050-r35-c1,0
cet4-w-c7e1a656115bd0fc6762,1370,cultivation,[],word,listed_related,1,cet2016-p050-r35-c2,0
cet4-w-d2a356101300d02bad77,1371,cultural,[],word,listed_related,1,cet2016-p050-r36-c2,0
cet4-w-dac7db93b57a7a1ca4cb,1372,culture,[],word,headword,1,cet2016-p050-r36-c1,0
cet4-w-4ccf69b5b9d58b066edc,1373,cup,[],word,headword,1,cet2016-p050-r39-c1,0
cet4-w-06314ca15829ba2fb958,1374,cupboard,[],word,headword,1,cet2016-p050-r40-c1,0
cet4-w-ab2d88110a84ea68fe90,1375,curable,[],word,listed_related,1,cet2016-p050-r42-c2,0
cet4-w-df1210aa5c66836c7488,1376,curb,[],word,headword,1,cet2016-p050-r41-c1,0
cet4-w-756e890f809915763878,1377,cure,[],word,headword,1,cet2016-p050-r42-c1,0
cet4-w-1329f0feeb197807ff62,1378,curiosity,[],word,listed_related,1,cet2016-p051-r02-c2,0
cet4-w-8fd403fcd8bb86773a20,1379,curious,[],word,headword,1,cet2016-p051-r02-c1,0
cet4-w-d40cb9b818b84fdf41a9,1380,curl,[],word,headword,1,cet2016-p051-r03-c1,0
cet4-w-f164849d4c455c2f3aba,1381,currency,[],word,headword,1,cet2016-p051-r04-c1,0
cet4-w-745ce6c2b249e2cf3759,1382,current,[],word,headword,1,cet2016-p051-r05-c1,0
cet4-w-b24ee211ed99e09f74e1,1383,currently,[],word,listed_related,1,cet2016-p051-r05-c2,0
cet4-w-4a8294f38be67f8c9198,1384,curriculum,[],word,headword,1,cet2016-p051-r06-c1,0
cet4-w-e9dec2d2ac5b131ca1d5,1385,curse,[],word,headword,1,cet2016-p051-r07-c1,0
cet4-w-5bb77be159b4ecf9ae47,1386,curtain,[],word,headword,1,cet2016-p051-r09-c1,0
cet4-w-15541b62490ce452af57,1387,curve,[],word,headword,1,cet2016-p051-r10-c1,0
cet4-w-b9afc4fcb7f84f2943d3,1388,cushion,[],word,headword,1,cet2016-p051-r11-c1,0
cet4-w-ba322b14ab9faf63e2e9,1389,custom,[],word,headword,1,cet2016-p051-r13-c1,0
cet4-w-d70f7f367d4796cda551,1390,customary,[],word,listed_related,1,cet2016-p051-r13-c2,0
cet4-w-e65d2cb9b82d8e294a75,1391,customer,[],word,headword,1,cet2016-p051-r14-c1,0
cet4-w-8f1e80c80964947107da,1392,customs,[],word,headword,1,cet2016-p051-r15-c1,0
cet4-w-e745c68efbbe14a95f55,1393,cut,[],word,headword,1,cet2016-p051-r16-c1,0
cet4-w-08e2aa66e907c68193b9,1394,cute,[],word,headword,1,cet2016-p051-r17-c1,0
cet4-w-a8253ea06a5a0b35b5db,1395,cyberspace,[],word,headword,1,cet2016-p051-r18-c1,0
cet4-w-eab136afd95b5b822fa7,1396,cycle,[],word,headword,1,cet2016-p051-r19-c1,0
cet4-w-5f05488a7f1273c35739,1397,cycling,[],word,listed_related,1,cet2016-p051-r19-c2,0
cet4-w-b6db9785ba3fc538f756,1398,cyclist,[],word,listed_related,1,cet2016-p051-r19-c3,0
cet4-w-f0446011da13cd1d3a74,1399,dad,[],word,headword,1,cet2016-p051-r22-c1,0
cet4-w-6d38f6741784f834b449,1400,daddy,[],word,headword,1,cet2016-p051-r22-c1,0
cet4-w-f0534ba92419147c818f,1401,daily,[],word,headword|listed_related,2,cet2016-p051-r23-c1,0
cet4-w-954115af2f218077f33e,1402,dairy,[],word,headword,1,cet2016-p051-r24-c1,0
cet4-w-0c877fd3b9f54e91b1d1,1403,dam,[],word,headword,1,cet2016-p051-r25-c1,0
cet4-w-f3375d88278db365a425,1404,damage,[],word,headword,1,cet2016-p051-r26-c1,0
cet4-w-17a7b8b82373ba383800,1405,damn,[],word,headword,1,cet2016-p051-r27-c1,0
cet4-w-99c3662cef525894dac0,1406,damp,[],word,headword,1,cet2016-p051-r28-c1,0
cet4-w-f00e6c59e448e434eab5,1407,dampen,[],word,listed_related,1,cet2016-p051-r28-c2,0
cet4-w-43b6ebab03052bd72946,1408,dance,[],word,headword,1,cet2016-p051-r29-c1,0
cet4-w-db2b20d806c4d6742c8f,1409,danger,[],word,headword,1,cet2016-p051-r30-c1,0
cet4-w-f141c5043cf2e8070569,1410,dangerous,[],word,listed_related,1,cet2016-p051-r30-c2,0
cet4-w-80fea99b9d93c86ff651,1411,dare,[],word,headword,1,cet2016-p051-r31-c1,0
cet4-w-81455c50f12eb556b2c7,1412,daring,[],word,listed_related,1,cet2016-p051-r31-c2,0
cet4-w-2718aa5d87ea0b08a954,1413,dark,[],word,headword,1,cet2016-p051-r32-c1,0
cet4-w-aa47ac8b128d0ade8e1c,1414,darken,[],word,listed_related,1,cet2016-p051-r32-c3,0
cet4-w-588e174bdb886f96eb7b,1415,darkness,[],word,listed_related,1,cet2016-p051-r32-c2,0
cet4-w-8896232bd2f9e273f51e,1416,darling,[],word,headword,1,cet2016-p051-r33-c1,0
cet4-w-e95785df654cfd8cbcad,1417,dash,[],word,headword,1,cet2016-p051-r35-c1,0
cet4-w-c8392144ce93fad1caef,1418,data,[],word,headword,1,cet2016-p051-r36-c1,0
cet4-w-0c3c169a3e258c8cd764,1419,database,[],word,headword,1,cet2016-p051-r37-c1,0
cet4-w-bd3606a95b39597ce442,1420,date,[],word,headword,2,cet2016-p051-r38-c1,2
cet4-w-c58294afad9cc3d74011,1421,dating,[],word,listed_related,1,cet2016-p051-r38-c2,0
cet4-w-01341613c1ea4d92a8e5,1422,datum,[],word,listed_related,1,cet2016-p051-r36-c2,0
cet4-w-6aab952d49b8f173cc52,1423,daughter,[],word,headword,1,cet2016-p051-r40-c1,0
cet4-w-be64d78de36e2e445a25,1424,dawn,[],word,headword,1,cet2016-p051-r41-c1,0
cet4-w-dde23774d53d074b99f4,1425,day,[],word,headword,1,cet2016-p051-r42-c1,0
cet4-w-c6c4fe145c00448e56a5,1426,daylight,[],word,headword,1,cet2016-p052-r01-c1,0
cet4-w-00f8fcd3cf28349f1e94,1427,dead,[],word,headword,1,cet2016-p052-r03-c1,0
cet4-w-ae9df0dfa054d634cf3f,1428,deadline,[],word,headword,1,cet2016-p052-r04-c1,0
cet4-w-fda634c3062aca4bdfe9,1429,deadly,[],word,headword,1,cet2016-p052-r06-c1,0
cet4-w-7c3aca9ba09580c205e2,1430,deaf,[],word,headword,1,cet2016-p052-r07-c1,0
cet4-w-f8bd9c09f0b3c9e14d9d,1431,deal,[],word,headword,2,cet2016-p052-r08-c1,2
cet4-w-693fe8ea7591783aaa85,1432,dealer,[],word,listed_related,1,cet2016-p052-r08-c2,0
cet4-w-f9805f4336b7049923f3,1433,dealing,[],word,listed_related,1,cet2016-p052-r08-c3,0
cet4-w-a7119ab4ca5a41f8521f,1434,dean,[],word,headword,1,cet2016-p052-r10-c1,0
cet4-w-2cda1ccc912e6156ecf6,1435,dear,[],word,headword,1,cet2016-p052-r11-c1,0
cet4-w-2cbedc6eb8d0a3393055,1436,death,[],word,headword,1,cet2016-p052-r12-c1,0
cet4-w-f509d94edb426639900e,1437,debate,[],word,headword,1,cet2016-p052-r13-c1,0
cet4-w-0726856bcc7c8e4b30ba,1438,debt,[],word,headword,1,cet2016-p052-r15-c1,0
cet4-w-df3bec671140af9b31c8,1439,debtor,[],word,listed_related,1,cet2016-p052-r15-c2,0
cet4-w-2bc1173aa7b90daecd55,1440,decade,[],word,headword,1,cet2016-p052-r17-c1,0
cet4-w-d666fd9dfb06039659c0,1441,decay,[],word,headword,1,cet2016-p052-r18-c1,0
cet4-w-2d8cd068d59b838b2923,1442,deceit,[],word,listed_related,1,cet2016-p052-r19-c2,0
cet4-w-c7a62dcb337d47003d58,1443,deceive,[],word,headword,1,cet2016-p052-r19-c1,0
cet4-w-a4f82e273c1f050d2952,1444,December,[],word,headword,1,cet2016-p052-r20-c1,0
cet4-w-28afe999360ef415511d,1445,decent,[],word,headword,1,cet2016-p052-r21-c1,0
cet4-w-c0137c78da05744bb4ae,1446,deception,[],word,listed_related,1,cet2016-p052-r19-c3,0
cet4-w-b3d76b030d218251d21a,1447,deceptive,[],word,listed_related,1,cet2016-p052-r19-c4,0
cet4-w-eb44086fa44e91c8b70d,1448,decide,[],word,headword,1,cet2016-p052-r22-c1,0
cet4-w-7e5e49056bf3cb9d92a6,1449,decision,[],word,listed_related,1,cet2016-p052-r22-c2,0
cet4-w-bbab34f1e3a3ae6b0045,1450,decisive,[],word,listed_related,1,cet2016-p052-r22-c3,0
cet4-w-ff55e0ac309b6e401f8c,1451,deck,[],word,headword,1,cet2016-p052-r24-c1,0
cet4-w-03be3cdd664f221b12ce,1452,declaration,[],word,listed_related,1,cet2016-p052-r25-c2,0
cet4-w-5aa7fac3def1db074ea8,1453,declarative,[],word,listed_related,1,cet2016-p052-r25-c3,0
cet4-w-4e93cd05c4018613263a,1454,declare,[],word,headword,1,cet2016-p052-r25-c1,0
cet4-w-9d1b81d6278ca4687a93,1455,decline,[],word,headword,1,cet2016-p052-r26-c1,0
cet4-w-1e1423c0bfd86122381d,1456,decorate,[],word,headword,1,cet2016-p052-r27-c1,0
cet4-w-0fb21f6e3938d49787fc,1457,decoration,[],word,listed_related,1,cet2016-p052-r27-c2,0
cet4-w-a9a4c6b4d887f1efbb07,1458,decorative,[],word,listed_related,1,cet2016-p052-r27-c3,0
cet4-w-f5f1ce7013c8b1d281e9,1459,decrease,[],word,headword,1,cet2016-p052-r28-c1,0
cet4-w-8e4bf51058790d09720d,1460,deed,[],word,headword,1,cet2016-p052-r33-c1,0
cet4-w-93340f15a928680cbcd9,1461,deem,[],word,headword,1,cet2016-p052-r34-c1,0
cet4-w-a975c1218b8ff98c121c,1462,deep,[],word,headword,1,cet2016-p052-r35-c1,0
cet4-w-a88e785e239dbc5700c7,1463,deeply,[],word,listed_related,1,cet2016-p052-r35-c2,0
cet4-w-ef7ce832977837fcdd37,1464,deer,[],word,headword,1,cet2016-p052-r36-c1,0
cet4-w-507c32e39c375f36e278,1465,defeat,[],word,headword,1,cet2016-p052-r38-c1,0
cet4-w-be6434b654a8399751d8,1466,defect,[],word,headword,2,cet2016-p052-r39-c1,2
cet4-w-fdfd1e06569a58689515,1467,defection,[],word,listed_related,1,cet2016-p052-r40-c2,0
cet4-w-78c46ac39a833f9462e0,1468,defective,[],word,listed_related,1,cet2016-p052-r39-c2,0
cet4-w-3a8465276f0abc298ef7,1469,defend,[],word,headword,1,cet2016-p052-r41-c1,0
cet4-w-b15885379ad18d09d8e7,1470,defendant,[],word,listed_related,1,cet2016-p052-r41-c4,0
cet4-w-e54e1d893a9c1297f9db,1471,defense,"[""defence""]",word,listed_related,1,cet2016-p052-r41-c2,0
cet4-w-ab0a9a54b304164ca66f,1472,defensive,[],word,listed_related,1,cet2016-p052-r41-c3,0
cet4-w-03c5c9bbe5ac6f8aae8c,1473,defiance,[],word,listed_related,1,cet2016-p053-r05-c2,0
cet4-w-a45b694c67dc2ed5afce,1474,defiant,[],word,listed_related,1,cet2016-p053-r05-c3,0
cet4-w-8b195add62f13cc5fe55,1475,deficiency,[],word,listed_related,1,cet2016-p053-r01-c2,0
cet4-w-9e480b209823b8f961bf,1476,deficient,[],word,headword,1,cet2016-p053-r01-c1,0
cet4-w-806940b51ed7f4396244,1477,deficit,[],word,headword,1,cet2016-p053-r02-c1,0
cet4-w-a169780abf7de7786d15,1478,define,[],word,headword,1,cet2016-p053-r03-c1,0
cet4-w-63f9017958c1e16a95b1,1479,definite,[],word,headword,1,cet2016-p053-r04-c1,0
cet4-w-5ade6c46f9c35c1dc1ac,1480,definitely,[],word,listed_related,1,cet2016-p053-r04-c2,0
cet4-w-443d2cc0526b75359d8d,1481,definition,[],word,listed_related,1,cet2016-p053-r03-c2,0
cet4-w-c725858775098877dfaa,1482,defy,[],word,headword,1,cet2016-p053-r05-c1,0
cet4-w-9569506b3101ddd43afc,1483,degree,[],word,headword,1,cet2016-p053-r08-c1,0
cet4-w-f5c083c2c5c6ea81d710,1484,delay,[],word,headword,1,cet2016-p053-r09-c1,0
cet4-w-c574c71e601def6e7ce1,1485,delegate,[],word,headword,1,cet2016-p053-r10-c1,0
cet4-w-3e60dfe82550f7780fab,1486,delegation,[],word,listed_related,1,cet2016-p053-r10-c2,0
cet4-w-f8437483852ef2b3b4d0,1487,delete,[],word,headword,1,cet2016-p053-r11-c1,0
cet4-w-e99f0448c2707291ff20,1488,deletion,[],word,listed_related,1,cet2016-p053-r11-c2,0
cet4-w-7a80dae242aa1c45ac2c,1489,deliberate,[],word,headword,1,cet2016-p053-r12-c1,0
cet4-w-e53e4427fbe7c5d51988,1490,deliberation,[],word,listed_related,1,cet2016-p053-r12-c2,0
cet4-w-b35a6fb697e3976de94d,1491,delicate,[],word,headword,1,cet2016-p053-r14-c1,0
cet4-w-6de4aefe6cba340bf7d6,1492,delicious,[],word,headword,1,cet2016-p053-r15-c1,0
cet4-w-fd80f80bee3c253c9498,1493,delight,[],word,headword,1,cet2016-p053-r16-c1,0
cet4-w-d5418fe00ca0746c12b0,1494,delightful,[],word,listed_related,1,cet2016-p053-r16-c2,0
cet4-w-8d02b5972de44ca18052,1495,deliver,[],word,headword,1,cet2016-p053-r17-c1,0
cet4-w-eea6b2618370a78065b8,1496,delivery,[],word,listed_related,1,cet2016-p053-r17-c2,0
cet4-w-e788ae1b30300c3d5fd1,1497,demand,[],word,headword,1,cet2016-p053-r19-c1,0
cet4-w-ae2be157fca25b88dc79,1498,demanding,[],word,listed_related,1,cet2016-p053-r19-c2,0
cet4-w-43cbd9b34cd10a37b01d,1499,demo,[],word,listed_related,1,cet2016-p053-r22-c2,0
cet4-w-bf4878b984879fed4b24,1500,democracy,[],word,headword,1,cet2016-p053-r20-c1,0
cet4-w-fb7ee2121bd5c43d6e40,1501,democrat,[],word,listed_related,1,cet2016-p053-r20-c3,0
cet4-w-6790c074cfabeb446ac7,1502,democratic,[],word,listed_related,1,cet2016-p053-r20-c2,0
cet4-w-e07128afa06e20c99912,1503,demonstrate,[],word,headword,1,cet2016-p053-r22-c1,0
cet4-w-e922fff69a6df6a183b6,1504,demonstration,[],word,listed_related,1,cet2016-p053-r22-c2,0
cet4-w-337a854689c936ff6121,1505,demonstrative,[],word,listed_related,1,cet2016-p053-r22-c3,0
cet4-w-c344dfe701600d89d85b,1506,denial,[],word,listed_related,1,cet2016-p053-r29-c2,0
cet4-w-d8e0d05433e3d711f979,1507,dense,[],word,headword,1,cet2016-p053-r25-c1,0
cet4-w-a9683b19f5604294e40c,1508,density,[],word,listed_related,1,cet2016-p053-r25-c2,0
cet4-w-76d8900e9fdce7ecc303,1509,dent,[],word,headword,1,cet2016-p053-r26-c1,0
cet4-w-99368fa566196f354acf,1510,dental,[],word,headword,1,cet2016-p053-r27-c1,0
cet4-w-8bfb6bdb009000e7f45c,1511,dentist,[],word,headword,1,cet2016-p053-r28-c1,0
cet4-w-fdeb4354c9b368057533,1512,deny,[],word,headword,1,cet2016-p053-r29-c1,0
cet4-w-0fdebd5fa4a9e2f00269,1513,depart,[],word,headword,1,cet2016-p053-r30-c1,0
cet4-w-ceb4d8f5ae1829320b1a,1514,department,[],word,headword,1,cet2016-p053-r31-c1,0
cet4-w-ca667a2aa41172205b11,1515,departure,[],word,listed_related,1,cet2016-p053-r30-c2,0
cet4-w-619fa19156232f114636,1516,depend,[],word,headword,1,cet2016-p053-r32-c1,0
cet4-w-14ef9d419c1ce60541fb,1517,dependable,[],word,listed_related,1,cet2016-p053-r32-c4,0
cet4-w-5fe22645b51a916e6ef8,1518,dependence,[],word,listed_related,1,cet2016-p053-r32-c3,0
cet4-w-ccc256cf4245a29a2f1b,1519,dependent,[],word,listed_related,1,cet2016-p053-r32-c2,0
cet4-w-42a56df6c5757749079d,1520,deposit,[],word,headword,1,cet2016-p053-r38-c1,0
cet4-w-cd0fa4719c2ed848c7ce,1521,depress,[],word,headword,1,cet2016-p053-r41-c1,0
cet4-w-2f8902e563b130793d6b,1522,depression,[],word,listed_related,1,cet2016-p053-r41-c2,0
cet4-w-f77e431d72f47abee64d,1523,deprivation,[],word,listed_related,1,cet2016-p053-r42-c2,0
cet4-w-bc1b9fea2c13fd98e45d,1524,deprive,[],word,headword,1,cet2016-p053-r42-c1,0
cet4-w-dc7d51efc22c2764cecc,1525,depth,[],word,headword|listed_related,2,cet2016-p052-r35-c3,0
cet4-w-e219f37363dc7ff22f18,1526,deputy,[],word,headword,1,cet2016-p054-r02-c1,0
cet4-w-7c4a95e44fa8090d7645,1527,derivation,[],word,listed_related,1,cet2016-p054-r05-c3,0
cet4-w-69fd94068968e1f41368,1528,derivative,[],word,listed_related,1,cet2016-p054-r05-c2,0
cet4-w-44c9428904d1a5da9bf0,1529,derive,[],word,headword,1,cet2016-p054-r05-c1,0
cet4-w-96726e7b27ab910df932,1530,descend,[],word,headword,1,cet2016-p054-r06-c1,0
cet4-w-ff222937856c35c5c5fe,1531,descendant,[],word,listed_related,1,cet2016-p054-r06-c3,0
