word_id,canonical_spelling,source_entry_id,entry_role,source_homograph_number,normalization_kind
cet4-w-4ad740efa6ce91ebdc49,address,cet2016-p022-r20-c1,headword,,literal
cet4-w-3280840e02945516df84,adequate,cet2016-p022-r21-c1,headword,,literal
cet4-w-db3240a754a4f0cc1b95,adequacy,cet2016-p022-r21-c2,listed_related,,literal
cet4-w-ee44dcf4e7327fd686b6,adequately,cet2016-p022-r21-c3,listed_related,,literal
cet4-w-c01fb4394e58c21d5942,adjective,cet2016-p022-r24-c1,headword,,literal
cet4-w-a8695ab2eba26f553554,adjust,cet2016-p022-r25-c1,headword,,literal
cet4-w-0d8ec86f80e83f53213b,adjustment,cet2016-p022-r25-c2,listed_related,,literal
cet4-w-db28876203b12b88803d,administer,cet2016-p022-r26-c1,headword,,distinct_lexemes
cet4-w-03984bdffe6b68219b40,administrate,cet2016-p022-r26-c1,headword,,distinct_lexemes
cet4-w-b94968e5eac90a8ffb83,administration,cet2016-p022-r26-c2,listed_related,,literal
cet4-w-01b85c6f210de37c958d,administrative,cet2016-p022-r26-c3,listed_related,,literal
cet4-w-29ee784062f13fd44f42,admire,cet2016-p022-r27-c1,headword,,literal
cet4-w-bef87b82e32c217096a0,admiration,cet2016-p022-r27-c2,listed_related,,literal
cet4-w-7de8c50c6f946d536170,admirable,cet2016-p022-r27-c3,listed_related,,literal
cet4-w-7905547b4c80ee139e80,admit,cet2016-p022-r28-c1,headword,,literal
cet4-w-3d9d3f4d63716d89da4e,admission,cet2016-p022-r28-c2,listed_related,,literal
cet4-w-5c470c33e99ab3fbe53a,admittance,cet2016-p022-r28-c3,listed_related,,literal
cet4-w-3b7e41309708613fda45,admittedly,cet2016-p022-r28-c4,listed_related,,literal
cet4-w-e594ff5e95ec239dbedd,adopt,cet2016-p022-r30-c1,headword,,literal
cet4-w-6173b818a073ca33d313,adoption,cet2016-p022-r30-c2,listed_related,,literal
cet4-w-976ec6c3c634655b51ca,adult,cet2016-p022-r32-c1,headword,,literal
cet4-w-afaba24a71230fb313cd,adulthood,cet2016-p022-r32-c2,listed_related,,literal
cet4-w-9a5bf6b697d3a4612ad8,advance,cet2016-p022-r33-c1,headword,,literal
cet4-w-59ed917fcb3700668e3d,advancement,cet2016-p022-r33-c2,listed_related,,literal
cet4-w-7d7b5cb0fd482530edf8,advanced,cet2016-p022-r33-c3,listed_related,,literal
cet4-w-2c156f3c4527e4e2edab,advantage,cet2016-p022-r34-c1,headword,,literal
cet4-w-979341795d0eb537a232,advantageous,cet2016-p022-r34-c2,listed_related,,literal
cet4-w-4175a16ea1d2763efce0,adventure,cet2016-p022-r36-c1,headword,,literal
cet4-w-a82e1cc5a628eaaf39a2,adventurer,cet2016-p022-r36-c2,listed_related,,literal
cet4-w-01e950ac441cc4232030,adventurous,cet2016-p022-r36-c3,listed_related,,literal
cet4-w-cb23720950cec8a0717e,adverb,cet2016-p022-r37-c1,headword,,literal
cet4-w-2b53d6d596a94aab7358,advertise,cet2016-p022-r40-c1,headword,,literal
cet4-w-438d3f65382c41b03b15,advertisement,cet2016-p022-r40-c2,listed_related,,distinct_lexemes
cet4-w-e7cddeac5a76bef5c4f9,ad,cet2016-p022-r40-c2,listed_related,,distinct_lexemes
cet4-w-1018a0539949f94604bd,advertising,cet2016-p022-r40-c3,listed_related,,literal
cet4-w-31464168a4e20e190caf,advice,cet2016-p022-r41-c1,headword,,literal
cet4-w-dfacdd38e988155c0bb9,advise,cet2016-p022-r42-c1,headword,,literal
cet4-w-211094416f1ff22ea84a,advisor,cet2016-p022-r42-c2,listed_related,,orthographic
cet4-w-d30b2492217a40d9bd08,advisory,cet2016-p022-r42-c3,listed_related,,literal
cet4-w-b14a7223a66a4be986cc,advisable,cet2016-p022-r42-c4,listed_related,,literal
cet4-w-d95035938f8c5b5efc85,advocate,cet2016-p023-r01-c1,headword,,literal
cet4-w-368c2c88f345d91626d9,advocacy,cet2016-p023-r01-c2,listed_related,,literal
cet4-w-7daf933ef1e7c44bbc39,aerial,cet2016-p023-r02-c1,headword,,literal
cet4-w-3411c399a443eb0c2c39,affair,cet2016-p023-r04-c1,headword,,literal
cet4-w-be633f3beaca7dbb4b35,affect,cet2016-p023-r05-c1,headword,,literal
cet4-w-2b0394fab5af21678a68,affection,cet2016-p023-r06-c1,headword,,literal
cet4-w-9b7a6510e8e95a50590a,affectionate,cet2016-p023-r06-c2,listed_related,,literal
cet4-w-2799d885f6e074f1938f,affluent,cet2016-p023-r10-c1,headword,,literal
cet4-w-c9d31b7c1301fec90168,affluence,cet2016-p023-r10-c2,listed_related,,literal
cet4-w-607185ce10e7e8f817dc,afford,cet2016-p023-r11-c1,headword,,literal
cet4-w-266baf20928a5f822bdb,affordable,cet2016-p023-r11-c2,listed_related,,literal
cet4-w-afa4f241b338911cf139,affordability,cet2016-p023-r11-c3,listed_related,,literal
cet4-w-bcc73171d7284ddbed21,afraid,cet2016-p023-r13-c1,headword,,literal
cet4-w-6ad0b2b05252086404a8,after,cet2016-p023-r14-c1,headword,,literal
cet4-w-fbd9414580850975bc60,afternoon,cet2016-p023-r16-c1,headword,,literal
cet4-w-87da8d1254b2b8adff0f,afterward,cet2016-p023-r17-c1,headword,,orthographic
cet4-w-a5a7f55370c1ccdf1a9c,again,cet2016-p023-r18-c1,headword,,literal
cet4-w-dd9ddbde077c248d2ad9,against,cet2016-p023-r19-c1,headword,,literal
cet4-w-0ca0b488abbadcf6d000,age,cet2016-p023-r20-c1,headword,,literal
cet4-w-3b16e43a39094468b1ab,aged,cet2016-p023-r20-c2,listed_related,,literal
cet4-w-2951fba0d3bc5f2b9808,aging,cet2016-p023-r20-c3,listed_related,,orthographic
cet4-w-9a29847f7a9d8a0025aa,agenda,cet2016-p023-r21-c1,headword,,literal
cet4-w-e095d12bbceea91468be,agent,cet2016-p023-r22-c1,headword,,literal
cet4-w-8ac5f01ee2a3a56cb08c,agency,cet2016-p023-r22-c2,listed_related,,literal
cet4-w-e18276e410584ed9a4b1,aggressive,cet2016-p023-r25-c1,headword,,literal
cet4-w-ac7028003b190af110ef,aggression,cet2016-p023-r25-c2,listed_related,,literal
cet4-w-23d56d7973abcce39362,ago,cet2016-p023-r27-c1,headword,,literal
cet4-w-224bd7f9b49f95bb44ce,agree,cet2016-p023-r29-c1,headword,,literal
cet4-w-d838b6d9a7780a95dbe5,agreement,cet2016-p023-r29-c2,listed_related,,literal
cet4-w-53f07797255530c3b3b6,agreeable,cet2016-p023-r29-c3,listed_related,,literal
cet4-w-7050d50383e85d57962a,agriculture,cet2016-p023-r30-c1,headword,,literal
cet4-w-2b23e713fdd5ad208ff1,agricultural,cet2016-p023-r30-c2,listed_related,,literal
cet4-w-dc8e38ed4d43cbd7145b,ahead,cet2016-p023-r31-c1,headword,,literal
cet4-w-6ec1d4570e178f8bc45f,aid,cet2016-p023-r32-c1,headword,,literal
cet4-w-0723e3d778f3f044c45b,AIDS,cet2016-p023-r34-c1,headword,,literal
cet4-w-5273b9826de04f678d1b,aim,cet2016-p023-r36-c1,headword,,literal
cet4-w-754a622547c2b0e21879,air,cet2016-p023-r37-c1,headword,,literal
cet4-w-dd0e523c2a7c752a7b46,air-conditioning,cet2016-p023-r39-c1,headword,,literal
cet4-w-d601f47662d997b92b2e,air-conditioner,cet2016-p023-r39-c2,listed_related,,literal
cet4-w-8cf065b326b5bc0e282f,aircraft,cet2016-p023-r40-c1,headword,,literal
cet4-w-4410c4b245aa7dc880b5,airline,cet2016-p023-r41-c1,headword,,literal
cet4-w-f2ec9ab237f25e3fdc36,airplane,cet2016-p023-r42-c1,headword,,orthographic
cet4-w-196eea6931afa61926c6,airport,cet2016-p024-r01-c1,headword,,literal
cet4-w-1994cbe07b013902544c,aisle,cet2016-p024-r02-c1,headword,,literal
cet4-w-6f63df0ae27e11526e7c,alarm,cet2016-p024-r04-c1,headword,,literal
cet4-w-49d3fb0f33fba522db3f,album,cet2016-p024-r05-c1,headword,,literal
cet4-w-2c66662e02ac749156f4,alcohol,cet2016-p024-r06-c1,headword,,literal
cet4-w-7bec91eab8ce33a8b863,alcoholic,cet2016-p024-r06-c2,listed_related,,literal
cet4-w-5cba5a09b090025e5acd,alert,cet2016-p024-r08-c1,headword,,literal
cet4-w-cee170e7a1791bfc2289,algebra,cet2016-p024-r09-c1,headword,,literal
cet4-w-0f7836947bf55564497f,alike,cet2016-p024-r12-c1,headword,,literal
cet4-w-da93fcfc874bba0a6298,alive,cet2016-p024-r13-c1,headword,,literal
cet4-w-f4529162f8a32de913fa,all,cet2016-p024-r14-c1,headword,,literal
cet4-w-4f94e9dc1e5aaee7b1e0,allege,cet2016-p024-r15-c1,headword,,literal
cet4-w-4a575d2852cbab8a12ff,allegation,cet2016-p024-r15-c2,listed_related,,literal
cet4-w-760c96a5ae4e10b05524,alleged,cet2016-p024-r15-c3,listed_related,,literal
cet4-w-62b83d1aad1ae8708b1b,allegedly,cet2016-p024-r15-c4,listed_related,,literal
cet4-w-3d3fc6af3a30dd9e0a8b,alley,cet2016-p024-r18-c1,headword,,literal
cet4-w-5aa40972f773c5c445f8,allow,cet2016-p024-r21-c1,headword,,literal
cet4-w-0927f885f060d30e32f1,allowance,cet2016-p024-r22-c1,headword,,literal
cet4-w-d757fb4d56efefde3164,ally,cet2016-p024-r26-c1,headword,,literal
cet4-w-3ea1205fb033f1fef975,alliance,cet2016-p024-r26-c2,listed_related,,literal
cet4-w-a2ba1da37002e751a2c0,almost,cet2016-p024-r28-c1,headword,,literal
cet4-w-861169b4b0999421460f,alone,cet2016-p024-r30-c1,headword,,literal
cet4-w-623184b3e2dd80ac964b,along,cet2016-p024-r31-c1,headword,,literal
cet4-w-5f21d0590a638703c767,alongside,cet2016-p024-r32-c1,headword,,literal
cet4-w-8680684c9767ed4fd4e1,aloud,cet2016-p024-r33-c1,headword,,literal
cet4-w-560ed2b14539b745119d,alphabet,cet2016-p024-r34-c1,headword,,literal
cet4-w-22bd9a7c4a06152e3ff9,alphabetic,cet2016-p024-r34-c2,listed_related,,distinct_lexemes
cet4-w-b23adfa2394d209677b1,alphabetical,cet2016-p024-r34-c2,listed_related,,distinct_lexemes
cet4-w-b8ca14ca458b83a7e387,already,cet2016-p024-r35-c1,headword,,literal
cet4-w-616217d737552f428ae0,also,cet2016-p024-r36-c1,headword,,literal
cet4-w-694001720536556bbe57,alter,cet2016-p024-r37-c1,headword,,literal
cet4-w-0c0043d3ff5bfcdfecb7,alteration,cet2016-p024-r37-c2,listed_related,,literal
cet4-w-83a6505d7459c8b13290,alternative,cet2016-p024-r39-c1,headword,,literal
cet4-w-a940391ad98858bac4fa,although,cet2016-p024-r40-c1,headword,,literal
cet4-w-935e4a4f2f3a467fc95c,altitude,cet2016-p024-r41-c1,headword,,literal
cet4-w-35bb080edbee5d1f0811,altogether,cet2016-p024-r42-c1,headword,,literal
cet4-w-ee23a76d3ebef6ab2996,aluminum,cet2016-p025-r01-c1,headword,,orthographic
cet4-w-844574a162b66a44530a,always,cet2016-p025-r02-c1,headword,,literal
cet4-w-9abaabc5da76a61b7552,am,cet2016-p025-r03-c1,headword,,literal
cet4-w-b966f0ae1c7c963a1cdd,amateur,cet2016-p025-r05-c1,headword,,literal
cet4-w-c9392ff234740072f584,amaze,cet2016-p025-r06-c1,headword,,literal
cet4-w-f5bac0fa1f386f0c80c5,amazing,cet2016-p025-r06-c2,listed_related,,literal
cet4-w-a84f40110841666e28ee,amazement,cet2016-p025-r06-c3,listed_related,,literal
cet4-w-14d09063097084c59b4f,ambassador,cet2016-p025-r07-c1,headword,,literal
cet4-w-a46d21aa45222636575d,ambition,cet2016-p025-r09-c1,headword,,literal
cet4-w-533e66b7f7b0ce9a0fb7,ambitious,cet2016-p025-r09-c2,listed_related,,literal
cet4-w-bbe1eb3b830d2c906bac,ambulance,cet2016-p025-r10-c1,headword,,literal
cet4-w-3a5fdb686a55ff051478,amid,cet2016-p025-r13-c1,headword,,distinct_lexemes
cet4-w-6a4fca45569f0be5a649,amidst,cet2016-p025-r13-c1,headword,,distinct_lexemes
cet4-w-3e2f49591a323f85109a,among,cet2016-p025-r15-c1,headword,,distinct_lexemes
cet4-w-6ae6c59d7e99c29634c4,amongst,cet2016-p025-r15-c1,headword,,distinct_lexemes
cet4-w-f8949da5acaeb5b586ed,amount,cet2016-p025-r16-c1,headword,,literal
cet4-w-c1f5b37ad27abe8e10e1,ample,cet2016-p025-r17-c1,headword,,literal
cet4-w-d36366b630c6ae234f4a,amuse,cet2016-p025-r19-c1,headword,,literal
cet4-w-946ef6c0a5e9e67b210f,amusing,cet2016-p025-r19-c2,listed_related,,literal
cet4-w-2eef0e8448e32dca9c15,amusement,cet2016-p025-r19-c3,listed_related,,literal
cet4-w-72121a255b55512b0829,analyze,cet2016-p025-r22-c1,headword,,orthographic
cet4-w-22634c370b80850c5995,analysis,cet2016-p025-r22-c2,listed_related,,literal
cet4-w-04e137a56a2d32f678c6,analytic,cet2016-p025-r22-c3,listed_related,,distinct_lexemes
cet4-w-037fe5ee5cd36a0eb53d,analytical,cet2016-p025-r22-c3,listed_related,,distinct_lexemes
cet4-w-1fb18acce56d40da1cdf,analyst,cet2016-p025-r22-c4,listed_related,,literal
cet4-w-9a5a729da4af60d63315,ancestor,cet2016-p025-r23-c1,headword,,literal
cet4-w-96505aaf3b2bba8e10b6,ancestry,cet2016-p025-r23-c2,listed_related,,literal
cet4-w-6bf8b2748a6f1aca62c4,anchor,cet2016-p025-r24-c1,headword,,literal
cet4-w-ff2284821991e91b0453,anchorage,cet2016-p025-r24-c2,listed_related,,literal
cet4-w-837c23faa4406003a563,ancient,cet2016-p025-r25-c1,headword,,literal
cet4-w-07aa968e2f009036bddb,and,cet2016-p025-r26-c1,headword,,literal
cet4-w-9e3b48342b97b434a5da,anew,cet2016-p025-r28-c1,headword,,literal
cet4-w-ee55f3b8d37e28c8d97b,angel,cet2016-p025-r29-c1,headword,,literal
cet4-w-49117f7c63f3d4a37396,angle,cet2016-p025-r30-c1,headword,,literal
cet4-w-0146ac7e5ee863bf63dc,angry,cet2016-p025-r31-c1,headword,,literal
cet4-w-8428fb5d16ae88f4d10c,anger,cet2016-p025-r31-c2,listed_related,,literal
cet4-w-53ffb765fb21bf9bea7c,animal,cet2016-p025-r33-c1,headword,,literal
cet4-w-50a4233a71e998c53963,ankle,cet2016-p025-r35-c1,headword,,literal
cet4-w-d43ff44e9fc4df536ed7,anniversary,cet2016-p025-r37-c1,headword,,literal
cet4-w-4d9986dc667a2f581b53,announce,cet2016-p025-r38-c1,headword,,literal
cet4-w-a876a0b1bc4df6651be0,announcement,cet2016-p025-r38-c2,listed_related,,literal
cet4-w-36b2982adfd418aa4a62,annoy,cet2016-p025-r39-c1,headword,,literal
cet4-w-c4488a82187c3cb7d85e,annoyance,cet2016-p025-r39-c2,listed_related,,literal
cet4-w-50b92d83ee9e11e9431d,annual,cet2016-p025-r40-c1,headword,,literal
cet4-w-ce6923dac3707851adbd,another,cet2016-p025-r42-c1,headword,,literal
cet4-w-9d3f710e8fcbb3733ebe,answer,cet2016-p026-r01-c1,headword,,literal
cet4-w-5e12aa41f2153d9ac4a0,ant,cet2016-p026-r02-c1,headword,,literal
cet4-w-b4584c44c522fde52fdb,anticipate,cet2016-p026-r06-c1,headword,,literal
cet4-w-22e13ffdef3c8e52c7fa,anticipation,cet2016-p026-r06-c2,listed_related,,literal
cet4-w-2a4c3d98bcbd0448e362,antique,cet2016-p026-r07-c1,headword,,literal
cet4-w-b677938ef5a39fd1dad1,anxious,cet2016-p026-r09-c1,headword,,literal
cet4-w-f093cde3b0f743f1ce19,anxiety,cet2016-p026-r09-c2,listed_related,,literal
cet4-w-7adfab203e9832b97dc6,any,cet2016-p026-r10-c1,headword,,literal
cet4-w-b87d418f4cd0f9554e6c,anybody,cet2016-p026-r11-c1,headword,,distinct_lexemes
cet4-w-ff5adfbe9ab5141ce510,anyone,cet2016-p026-r11-c1,headword,,distinct_lexemes
cet4-w-c737bb5ea9d8ffbbec08,anyhow,cet2016-p026-r12-c1,headword,,literal
cet4-w-1e7dbad6163b1ced83e7,anything,cet2016-p026-r13-c1,headword,,literal
cet4-w-1fa4d6aa4dca3f759aef,anyway,cet2016-p026-r14-c1,headword,,literal
cet4-w-82f791b812f13fcea10b,anywhere,cet2016-p026-r15-c1,headword,,literal
cet4-w-b1c53517898417b71f5d,apart,cet2016-p026-r16-c1,headword,,literal
cet4-w-03f83ec82b5b625c6a62,apartment,cet2016-p026-r17-c1,headword,,distinct_lexemes
cet4-w-b30f02fe974b5cbd9cce,apt.,cet2016-p026-r17-c1,headword,,distinct_lexemes
cet4-w-1a3dcb6d78be9bb0296b,apology,cet2016-p026-r19-c1,headword,,literal
cet4-w-5d54bae3b0ba2b0c6a03,apologize,cet2016-p026-r19-c2,listed_related,,orthographic
cet4-w-d8bd73e2ba3c529e2372,apologetic,cet2016-p026-r19-c3,listed_related,,literal
cet4-w-adcd0136bc40f341f949,app,cet2016-p026-r20-c1,headword,,literal
cet4-w-cde5edffd797692c9b89,apparatus,cet2016-p026-r22-c1,headword,,literal
cet4-w-ee2fba930bb896c41212,apparent,cet2016-p026-r23-c1,headword,,literal
cet4-w-9ba053a901a7ee559db3,apparently,cet2016-p026-r23-c2,listed_related,,literal
cet4-w-428e2818cd3935caa63f,appeal,cet2016-p026-r24-c1,headword,,literal
cet4-w-6ebe7811deb3d5c6ea1c,appealing,cet2016-p026-r24-c2,listed_related,,literal
cet4-w-309794b87f51c124f6c6,appear,cet2016-p026-r25-c1,headword,,literal
cet4-w-70e3f62aa429ba4f094c,appearance,cet2016-p026-r25-c2,listed_related,,literal
cet4-w-bc06b56e0f2a16d46350,appetite,cet2016-p026-r28-c1,headword,,literal
cet4-w-5174f4f7e49d850e7f06,applaud,cet2016-p026-r29-c1,headword,,literal
cet4-w-084d5ef605b65703820d,applause,cet2016-p026-r29-c2,listed_related,,literal
cet4-w-09d5fd01a45f480eb6a3,apple,cet2016-p026-r30-c1,headword,,literal
cet4-w-6146e9fd034a80285ce1,appliance,cet2016-p026-r31-c1,headword,,literal
cet4-w-2893a9438e61e4a55e4a,apply,cet2016-p026-r32-c1,headword,,literal
cet4-w-4618626c765e847a5fee,application,cet2016-p026-r32-c2,listed_related,,literal
cet4-w-bc5d61a8856cd514893e,applicant,cet2016-p026-r32-c3,listed_related,,literal
cet4-w-7a2d3543f26fdfd8a71b,applicable,cet2016-p026-r32-c4,listed_related,,literal
cet4-w-6949df1d52b59dd7720f,appoint,cet2016-p026-r33-c1,headword,,literal
cet4-w-09ed4117a60a72ea0019,appointment,cet2016-p026-r33-c2,listed_related,,literal
cet4-w-90196a7db3bdd617f271,appreciate,cet2016-p026-r35-c1,headword,,literal
cet4-w-ecd40a18c98d929a3c1f,appreciation,cet2016-p026-r35-c2,listed_related,,literal
cet4-w-91ec86513865f0a79531,appreciative,cet2016-p026-r35-c3,listed_related,,literal
cet4-w-9dd729ca25bdcdd216d2,approach,cet2016-p026-r37-c1,headword,,literal
cet4-w-78dcb122ac6f71cdb1dc,appropriate,cet2016-p026-r38-c1,headword,1,literal
cet4-w-9325dbfc433f4cabc115,approve,cet2016-p026-r40-c1,headword,,literal
cet4-w-2f0bdd4a84722aaf026f,approval,cet2016-p026-r40-c2,listed_related,,literal
cet4-w-d29399f138a17bd3e03a,approximate,cet2016-p026-r41-c1,headword,,literal
cet4-w-f00bac260b0aced56b26,approximately,cet2016-p026-r41-c2,listed_related,,literal
cet4-w-3e8ada347ab741b62bab,approximation,cet2016-p026-r41-c3,listed_related,,literal
cet4-w-cd4c9c74c26931e719ce,April,cet2016-p026-r42-c1,headword,,literal
cet4-w-dc7cfbccb1f0f16004f4,aptitude,cet2016-p027-r03-c1,headword,,literal
cet4-w-f1f6e5e513e437c99383,arbitrary,cet2016-p027-r04-c1,headword,,literal
cet4-w-5069f85307984a496695,arbitrarily,cet2016-p027-r04-c2,listed_related,,literal
cet4-w-b51c6e6d03f20d34b3a8,architect,cet2016-p027-r08-c1,headword,,literal
cet4-w-370f524dcf643b1ca5f5,architecture,cet2016-p027-r09-c1,headword,,literal
cet4-w-1d41a2b8bd900c1c72e1,area,cet2016-p027-r12-c1,headword,,literal
cet4-w-1a8da4d0fc91c2d75621,argue,cet2016-p027-r14-c1,headword,,literal
cet4-w-dbbec5738ed144a8e44d,argument,cet2016-p027-r14-c2,listed_related,,literal
cet4-w-d95c78bca0c6715a7120,argumentation,cet2016-p027-r14-c3,listed_related,,literal
cet4-w-f6e6d44255e13355f205,argumentative,cet2016-p027-r14-c4,listed_related,,literal
cet4-w-75a7047e183f9493c916,arguable,cet2016-p027-r14-c5,listed_related,,literal
cet4-w-8a3458c69c2660a55ba4,arise,cet2016-p027-r15-c1,headword,,literal
cet4-w-cca2db25dcba975aa40a,arithmetic,cet2016-p027-r17-c1,headword,,literal
cet4-w-9856934ff36142c57b73,arm,cet2016-p027-r18-c1,headword,,literal
cet4-w-206142eb0da9a97c1f36,armament,cet2016-p027-r18-c2,listed_related,,literal
cet4-w-0d55240645fed95d2958,army,cet2016-p027-r20-c1,headword,,literal
cet4-w-648117f33f0814480409,around,cet2016-p027-r21-c1,headword,,literal
cet4-w-b8f0e962fac1f83e15d7,arouse,cet2016-p027-r22-c1,headword,,literal
cet4-w-f916ad23b9cf53fff462,arousal,cet2016-p027-r22-c2,listed_related,,literal
cet4-w-17bd774f2cced0df2d35,arrange,cet2016-p027-r23-c1,headword,,literal
cet4-w-a0b3627fb5842e64c4c5,arrangement,cet2016-p027-r23-c2,listed_related,,literal
cet4-w-b3e6c925dcfac0fe9df5,arrest,cet2016-p027-r25-c1,headword,,literal
cet4-w-bac8030fda6c0d947a2f,arrive,cet2016-p027-r26-c1,headword,,literal
cet4-w-457222f132b15bc88919,arrival,cet2016-p027-r26-c2,listed_related,,literal
cet4-w-3799e09f8b80d1639dd9,arrow,cet2016-p027-r28-c1,headword,,literal
cet4-w-f1eac6bcf3553530c532,art,cet2016-p027-r29-c1,headword,,literal
cet4-w-31c54e3a0b0eac3b8552,artist,cet2016-p027-r29-c2,listed_related,,literal
cet4-w-cb72822ff4564f9469b5,artistic,cet2016-p027-r29-c3,listed_related,,literal
cet4-w-31b54bd437309a7bf7ce,artistically,cet2016-p027-r29-c4,listed_related,,literal
cet4-w-abd46d4a0a47b296853c,article,cet2016-p027-r31-c1,headword,,literal
cet4-w-be9dab3ed815e9ca8e7a,artificial,cet2016-p027-r34-c1,headword,,literal
cet4-w-5e29932f7f9e4d4cea10,as,cet2016-p027-r36-c1,headword,,literal
cet4-w-5b92b7642af36a95241e,ash,cet2016-p027-r40-c1,headword,,literal
cet4-w-16dc1a9cbcc074c252f9,ashamed,cet2016-p027-r41-c1,headword,,literal
cet4-w-73d1b4483101b3a57c80,ashore,cet2016-p027-r42-c1,headword,,literal
cet4-w-056c04c439cf37f363f6,aside,cet2016-p028-r01-c1,headword,,literal
cet4-w-cc3c7d273ab9082e41d1,ask,cet2016-p028-r02-c1,headword,,literal
cet4-w-d67837f987635b3765f8,asleep,cet2016-p028-r03-c1,headword,,literal
cet4-w-ea857d820f0fcc91529e,aspect,cet2016-p028-r04-c1,headword,,literal
cet4-w-0478e2ae6a316e07b3b6,ass,cet2016-p028-r06-c1,headword,,literal
cet4-w-eb61b009a6d79125b8d2,assemble,cet2016-p028-r09-c1,headword,,literal
cet4-w-94991584bc110978d077,assembly,cet2016-p028-r09-c2,listed_related,,literal
cet4-w-7c985884c091cccaadfe,assess,cet2016-p028-r11-c1,headword,,literal
cet4-w-ec6d7f52ac0c26e5fc16,assessment,cet2016-p028-r11-c2,listed_related,,literal
cet4-w-865c9173335bfd9d78fc,asset,cet2016-p028-r12-c1,headword,,literal
cet4-w-1706ba9fffc673ec12ee,assign,cet2016-p028-r13-c1,headword,,literal
cet4-w-fae25a51352f4900db93,assignment,cet2016-p028-r13-c2,listed_related,,literal
cet4-w-b2b62691cc586039d49b,assist,cet2016-p028-r15-c1,headword,,literal
cet4-w-d6e0d1aeb4ac0d1225f2,assistance,cet2016-p028-r15-c2,listed_related,,literal
cet4-w-33b66e9809cb46c8dc1c,assistant,cet2016-p028-r15-c3,listed_related,,literal
cet4-w-0ff9815fcc9c884e601f,associate,cet2016-p028-r16-c1,headword,,literal
cet4-w-085009a48d1fe132f0dc,association,cet2016-p028-r16-c2,listed_related,,literal
cet4-w-0072054bd3af469f0501,assume,cet2016-p028-r19-c1,headword,,literal
cet4-w-c1bafb570c7afe728ed6,assumption,cet2016-p028-r19-c2,listed_related,,literal
cet4-w-cf78dc4b366595885b95,assure,cet2016-p028-r20-c1,headword,,literal
cet4-w-6206a1f73d8ae3e27c28,assurance,cet2016-p028-r20-c2,listed_related,,literal
cet4-w-9ceceab1588ac63abb2e,astonish,cet2016-p028-r21-c1,headword,,literal
cet4-w-966d313f50e798b500b6,astonishment,cet2016-p028-r21-c2,listed_related,,literal
cet4-w-4298244d072382aa19e7,astronaut,cet2016-p028-r23-c1,headword,,literal
cet4-w-1a9e226641a00d434cda,astronomy,cet2016-p028-r24-c1,headword,,literal
cet4-w-67b503f820741b9262d0,astronomer,cet2016-p028-r24-c2,listed_related,,literal
cet4-w-7ca1b50729666ad769f1,astronomical,cet2016-p028-r24-c3,listed_related,,literal
cet4-w-2e98689985fa82a9a795,at,cet2016-p028-r26-c1,headword,,literal
cet4-w-20c8707e2293f3a40a1b,athlete,cet2016-p028-r27-c1,headword,,literal
cet4-w-0d12baa289f3e36bbad7,athletic,cet2016-p028-r27-c2,listed_related,,literal
cet4-w-4313cdb45b0ef18eb9e4,atmosphere,cet2016-p028-r29-c1,headword,,literal
cet4-w-2bbaf5a66d656792cb91,atmospheric,cet2016-p028-r29-c2,listed_related,,literal
cet4-w-b999f1e7dcc88e96271a,atom,cet2016-p028-r30-c1,headword,,literal
cet4-w-f4fbf3825f5d6ce5dc7d,atomic,cet2016-p028-r30-c2,listed_related,,literal
cet4-w-fb47abe44d05a0e13afd,atop,cet2016-p028-r31-c1,headword,,literal
cet4-w-bc45a4dcd2c0ab07e392,attach,cet2016-p028-r33-c1,headword,,literal
cet4-w-eb943673bbc9e275a829,attachment,cet2016-p028-r33-c2,listed_related,,literal
cet4-w-46d3956d191d0c91dce2,attack,cet2016-p028-r34-c1,headword,,literal
cet4-w-4a8068604e8ac48ded06,attain,cet2016-p028-r35-c1,headword,,literal
cet4-w-ec6a8348f3fdbace4752,attainment,cet2016-p028-r35-c2,listed_related,,literal
cet4-w-ba69d4ab912303b6e80e,attempt,cet2016-p028-r36-c1,headword,,literal
cet4-w-6137b9fe11b015369fad,attend,cet2016-p028-r37-c1,headword,,literal
cet4-w-5b72f32903b6fd08802b,attendance,cet2016-p028-r37-c2,listed_related,,literal
cet4-w-3b6d5ace5c7770aa3ac0,attendant,cet2016-p028-r37-c3,listed_related,,literal
cet4-w-e2d9a1585b273d854b11,attention,cet2016-p028-r38-c1,headword,,literal
cet4-w-a6a516c08d4fc4eec085,attentive,cet2016-p028-r38-c2,listed_related,,literal
cet4-w-b18dc31886cca34c9322,attic,cet2016-p028-r39-c1,headword,,literal
cet4-w-9f3b888b9d8c916f356d,attitude,cet2016-p028-r40-c1,headword,,literal
cet4-w-77fdfa8f9d3537d52180,attorney,cet2016-p028-r41-c1,headword,,literal
cet4-w-660e1fe2c82d8bb6e9cb,attract,cet2016-p028-r42-c1,headword,,literal
cet4-w-8f63a7e693675b9e3051,attraction,cet2016-p028-r42-c2,listed_related,,literal
cet4-w-5a522d9021570e30890a,attractive,cet2016-p028-r42-c3,listed_related,,literal
cet4-w-18d40fee29d30dec145a,attribute,cet2016-p029-r01-c1,headword,,literal
cet4-w-19b776538fb88db4ba61,attributable,cet2016-p029-r01-c2,listed_related,,literal
