source_entry_id,source_id,pdf_page,printed_page,row,column,x,baseline_y,raw_text,normalized_text,homograph_number,entry_role,head_entry_id,head_text,head_is_cet6,level_basis
cet2016-p023-r07-c2,neea-cet-syllabus-2016,23,18,7,2,168.602,583.77,affiliation,affiliation,,listed_related,cet2016-p023-r07-c1,affiliate,true,inherited_from_head_row
cet2016-p023-r08-c1,neea-cet-syllabus-2016,23,18,8,1,69.626,569.6,★affirm,affirm,,headword,cet2016-p023-r08-c1,affirm,true,printed_head_star
cet2016-p023-r08-c2,neea-cet-syllabus-2016,23,18,8,2,168.602,569.6,affirmation,affirmation,,listed_related,cet2016-p023-r08-c1,affirm,true,inherited_from_head_row
cet2016-p023-r08-c3,neea-cet-syllabus-2016,23,18,8,3,250.791,569.6,affirmative,affirmative,,listed_related,cet2016-p023-r08-c1,affirm,true,inherited_from_head_row
cet2016-p023-r09-c1,neea-cet-syllabus-2016,23,18,9,1,69.626,555.43,★affix,affix,,headword,cet2016-p023-r09-c1,affix,true,printed_head_star
cet2016-p023-r09-c2,neea-cet-syllabus-2016,23,18,9,2,168.602,555.43,affixation,affixation,,listed_related,cet2016-p023-r09-c1,affix,true,inherited_from_head_row
cet2016-p023-r10-c1,neea-cet-syllabus-2016,23,18,10,1,81.173,541.26,affluent,affluent,,headword,cet2016-p023-r10-c1,affluent,false,printed_head_star
cet2016-p023-r10-c2,neea-cet-syllabus-2016,23,18,10,2,168.602,541.26,affluence,affluence,,listed_related,cet2016-p023-r10-c1,affluent,false,inherited_from_head_row
cet2016-p023-r11-c1,neea-cet-syllabus-2016,23,18,11,1,81.173,527.09,afford,afford,,headword,cet2016-p023-r11-c1,afford,false,printed_head_star
cet2016-p023-r11-c2,neea-cet-syllabus-2016,23,18,11,2,168.602,527.09,affordable,affordable,,listed_related,cet2016-p023-r11-c1,afford,false,inherited_from_head_row
cet2016-p023-r11-c3,neea-cet-syllabus-2016,23,18,11,3,250.791,527.09,affordability,affordability,,listed_related,cet2016-p023-r11-c1,afford,false,inherited_from_head_row
cet2016-p023-r12-c1,neea-cet-syllabus-2016,23,18,12,1,69.626,512.92,★afloat,afloat,,headword,cet2016-p023-r12-c1,afloat,true,printed_head_star
cet2016-p023-r13-c1,neea-cet-syllabus-2016,23,18,13,1,81.173,498.75,afraid,afraid,,headword,cet2016-p023-r13-c1,afraid,false,printed_head_star
cet2016-p023-r14-c1,neea-cet-syllabus-2016,23,18,14,1,81.173,484.58,after,after,,headword,cet2016-p023-r14-c1,after,false,printed_head_star
cet2016-p023-r15-c1,neea-cet-syllabus-2016,23,18,15,1,69.626,470.41,★aftermath,aftermath,,headword,cet2016-p023-r15-c1,aftermath,true,printed_head_star
cet2016-p023-r16-c1,neea-cet-syllabus-2016,23,18,16,1,81.173,456.24,afternoon,afternoon,,headword,cet2016-p023-r16-c1,afternoon,false,printed_head_star
cet2016-p023-r17-c1,neea-cet-syllabus-2016,23,18,17,1,81.173,442.07,afterward(s),afterward(s),,headword,cet2016-p023-r17-c1,afterward(s),false,printed_head_star
cet2016-p023-r18-c1,neea-cet-syllabus-2016,23,18,18,1,81.173,427.9,again,again,,headword,cet2016-p023-r18-c1,again,false,printed_head_star
cet2016-p023-r19-c1,neea-cet-syllabus-2016,23,18,19,1,81.173,413.73,against,against,,headword,cet2016-p023-r19-c1,against,false,printed_head_star
cet2016-p023-r20-c1,neea-cet-syllabus-2016,23,18,20,1,81.173,399.56,age,age,,headword,cet2016-p023-r20-c1,age,false,printed_head_star
cet2016-p023-r20-c2,neea-cet-syllabus-2016,23,18,20,2,168.602,399.56,aged,aged,,listed_related,cet2016-p023-r20-c1,age,false,inherited_from_head_row
cet2016-p023-r20-c3,neea-cet-syllabus-2016,23,18,20,3,250.791,399.56,ag(e)ing,ag(e)ing,,listed_related,cet2016-p023-r20-c1,age,false,inherited_from_head_row
cet2016-p023-r21-c1,neea-cet-syllabus-2016,23,18,21,1,81.173,385.39,agenda,agenda,,headword,cet2016-p023-r21-c1,agenda,false,printed_head_star
cet2016-p023-r22-c1,neea-cet-syllabus-2016,23,18,22,1,81.173,371.22,agent,agent,,headword,cet2016-p023-r22-c1,agent,false,printed_head_star
cet2016-p023-r22-c2,neea-cet-syllabus-2016,23,18,22,2,168.602,371.22,agency,agency,,listed_related,cet2016-p023-r22-c1,agent,false,inherited_from_head_row
cet2016-p023-r23-c1,neea-cet-syllabus-2016,23,18,23,1,69.626,357.05,★aggravate,aggravate,,headword,cet2016-p023-r23-c1,aggravate,true,printed_head_star
cet2016-p023-r23-c2,neea-cet-syllabus-2016,23,18,23,2,168.602,357.05,aggravation,aggravation,,listed_related,cet2016-p023-r23-c1,aggravate,true,inherited_from_head_row
cet2016-p023-r24-c1,neea-cet-syllabus-2016,23,18,24,1,69.626,342.88,★aggregate,aggregate,,headword,cet2016-p023-r24-c1,aggregate,true,printed_head_star
cet2016-p023-r25-c1,neea-cet-syllabus-2016,23,18,25,1,81.173,328.71,aggressive,aggressive,,headword,cet2016-p023-r25-c1,aggressive,false,printed_head_star
cet2016-p023-r25-c2,neea-cet-syllabus-2016,23,18,25,2,168.602,328.71,aggression,aggression,,listed_related,cet2016-p023-r25-c1,aggressive,false,inherited_from_head_row
cet2016-p023-r26-c1,neea-cet-syllabus-2016,23,18,26,1,69.626,314.54,★agitate,agitate,,headword,cet2016-p023-r26-c1,agitate,true,printed_head_star
cet2016-p023-r26-c2,neea-cet-syllabus-2016,23,18,26,2,168.602,314.54,agitation,agitation,,listed_related,cet2016-p023-r26-c1,agitate,true,inherited_from_head_row
cet2016-p023-r27-c1,neea-cet-syllabus-2016,23,18,27,1,81.173,300.37,ago,ago,,headword,cet2016-p023-r27-c1,ago,false,printed_head_star
cet2016-p023-r28-c1,neea-cet-syllabus-2016,23,18,28,1,69.626,286.2,★agony,agony,,headword,cet2016-p023-r28-c1,agony,true,printed_head_star
cet2016-p023-r29-c1,neea-cet-syllabus-2016,23,18,29,1,81.173,272.03,agree,agree,,headword,cet2016-p023-r29-c1,agree,false,printed_head_star
cet2016-p023-r29-c2,neea-cet-syllabus-2016,23,18,29,2,168.602,272.03,agreement,agreement,,listed_related,cet2016-p023-r29-c1,agree,false,inherited_from_head_row
cet2016-p023-r29-c3,neea-cet-syllabus-2016,23,18,29,3,250.791,272.03,agreeable,agreeable,,listed_related,cet2016-p023-r29-c1,agree,false,inherited_from_head_row
cet2016-p023-r30-c1,neea-cet-syllabus-2016,23,18,30,1,81.173,257.86,agriculture,agriculture,,headword,cet2016-p023-r30-c1,agriculture,false,printed_head_star
cet2016-p023-r30-c2,neea-cet-syllabus-2016,23,18,30,2,168.602,257.86,agricultural,agricultural,,listed_related,cet2016-p023-r30-c1,agriculture,false,inherited_from_head_row
cet2016-p023-r31-c1,neea-cet-syllabus-2016,23,18,31,1,81.173,243.69,ahead,ahead,,headword,cet2016-p023-r31-c1,ahead,false,printed_head_star
cet2016-p023-r32-c1,neea-cet-syllabus-2016,23,18,32,1,81.173,229.52,aid,aid,,headword,cet2016-p023-r32-c1,aid,false,printed_head_star
cet2016-p023-r33-c1,neea-cet-syllabus-2016,23,18,33,1,69.626,215.35,★aide,aide,,headword,cet2016-p023-r33-c1,aide,true,printed_head_star
cet2016-p023-r34-c1,neea-cet-syllabus-2016,23,18,34,1,82.047,201.18,AIDS,AIDS,,headword,cet2016-p023-r34-c1,AIDS,false,printed_head_star
cet2016-p023-r35-c1,neea-cet-syllabus-2016,23,18,35,1,69.626,187.01,★ail,ail,,headword,cet2016-p023-r35-c1,ail,true,printed_head_star
cet2016-p023-r35-c2,neea-cet-syllabus-2016,23,18,35,2,168.602,187.01,ailment,ailment,,listed_related,cet2016-p023-r35-c1,ail,true,inherited_from_head_row
cet2016-p023-r36-c1,neea-cet-syllabus-2016,23,18,36,1,81.173,172.84,aim,aim,,headword,cet2016-p023-r36-c1,aim,false,printed_head_star
cet2016-p023-r37-c1,neea-cet-syllabus-2016,23,18,37,1,81.173,158.67,air,air,,headword,cet2016-p023-r37-c1,air,false,printed_head_star
cet2016-p023-r38-c1,neea-cet-syllabus-2016,23,18,38,1,69.626,144.5,★airborne,airborne,,headword,cet2016-p023-r38-c1,airborne,true,printed_head_star
cet2016-p023-r39-c1,neea-cet-syllabus-2016,23,18,39,1,81.173,130.33,airＧconditioning,air-conditioning,,headword,cet2016-p023-r39-c1,air-conditioning,false,printed_head_star
cet2016-p023-r39-c2,neea-cet-syllabus-2016,23,18,39,2,168.602,130.33,airＧconditioner,air-conditioner,,listed_related,cet2016-p023-r39-c1,air-conditioning,false,inherited_from_head_row
cet2016-p023-r40-c1,neea-cet-syllabus-2016,23,18,40,1,81.173,116.16,aircraft,aircraft,,headword,cet2016-p023-r40-c1,aircraft,false,printed_head_star
cet2016-p023-r41-c1,neea-cet-syllabus-2016,23,18,41,1,81.173,101.99,airline,airline,,headword,cet2016-p023-r41-c1,airline,false,printed_head_star
cet2016-p023-r42-c1,neea-cet-syllabus-2016,23,18,42,1,81.173,87.82,airplane/aeroplane,airplane/aeroplane,,headword,cet2016-p023-r42-c1,airplane/aeroplane,false,printed_head_star
cet2016-p024-r01-c1,neea-cet-syllabus-2016,24,19,1,1,81.412,668.79,airport,airport,,headword,cet2016-p024-r01-c1,airport,false,printed_head_star
cet2016-p024-r02-c1,neea-cet-syllabus-2016,24,19,2,1,81.412,654.62,aisle,aisle,,headword,cet2016-p024-r02-c1,aisle,false,printed_head_star
cet2016-p024-r03-c1,neea-cet-syllabus-2016,24,19,3,1,69.865,640.45,★akin,akin,,headword,cet2016-p024-r03-c1,akin,true,printed_head_star
cet2016-p024-r04-c1,neea-cet-syllabus-2016,24,19,4,1,81.412,626.28,alarm,alarm,,headword,cet2016-p024-r04-c1,alarm,false,printed_head_star
cet2016-p024-r05-c1,neea-cet-syllabus-2016,24,19,5,1,81.412,612.11,album,album,,headword,cet2016-p024-r05-c1,album,false,printed_head_star
cet2016-p024-r06-c1,neea-cet-syllabus-2016,24,19,6,1,81.412,597.94,alcohol,alcohol,,headword,cet2016-p024-r06-c1,alcohol,false,printed_head_star
cet2016-p024-r06-c2,neea-cet-syllabus-2016,24,19,6,2,168.841,597.94,alcoholic,alcoholic,,listed_related,cet2016-p024-r06-c1,alcohol,false,inherited_from_head_row
cet2016-p024-r07-c1,neea-cet-syllabus-2016,24,19,7,1,69.865,583.77,★ale,ale,,headword,cet2016-p024-r07-c1,ale,true,printed_head_star
cet2016-p024-r08-c1,neea-cet-syllabus-2016,24,19,8,1,81.412,569.6,alert,alert,,headword,cet2016-p024-r08-c1,alert,false,printed_head_star
cet2016-p024-r09-c1,neea-cet-syllabus-2016,24,19,9,1,81.412,555.43,algebra,algebra,,headword,cet2016-p024-r09-c1,algebra,false,printed_head_star
cet2016-p024-r10-c1,neea-cet-syllabus-2016,24,19,10,1,69.865,541.26,★alien,alien,,headword,cet2016-p024-r10-c1,alien,true,printed_head_star
cet2016-p024-r10-c2,neea-cet-syllabus-2016,24,19,10,2,168.841,541.26,alienate,alienate,,listed_related,cet2016-p024-r10-c1,alien,true,inherited_from_head_row
cet2016-p024-r10-c3,neea-cet-syllabus-2016,24,19,10,3,251.03,541.26,alienation,alienation,,listed_related,cet2016-p024-r10-c1,alien,true,inherited_from_head_row
cet2016-p024-r11-c1,neea-cet-syllabus-2016,24,19,11,1,69.865,527.09,★align,align,,headword,cet2016-p024-r11-c1,align,true,printed_head_star
cet2016-p024-r11-c2,neea-cet-syllabus-2016,24,19,11,2,168.841,527.09,alignment,alignment,,listed_related,cet2016-p024-r11-c1,align,true,inherited_from_head_row
cet2016-p024-r12-c1,neea-cet-syllabus-2016,24,19,12,1,81.412,512.92,alike,alike,,headword,cet2016-p024-r12-c1,alike,false,printed_head_star
cet2016-p024-r13-c1,neea-cet-syllabus-2016,24,19,13,1,81.412,498.75,alive,alive,,headword,cet2016-p024-r13-c1,alive,false,printed_head_star
cet2016-p024-r14-c1,neea-cet-syllabus-2016,24,19,14,1,81.412,484.58,all,all,,headword,cet2016-p024-r14-c1,all,false,printed_head_star
cet2016-p024-r15-c1,neea-cet-syllabus-2016,24,19,15,1,81.412,470.41,allege,allege,,headword,cet2016-p024-r15-c1,allege,false,printed_head_star
cet2016-p024-r15-c2,neea-cet-syllabus-2016,24,19,15,2,168.841,470.41,allegation,allegation,,listed_related,cet2016-p024-r15-c1,allege,false,inherited_from_head_row
cet2016-p024-r15-c3,neea-cet-syllabus-2016,24,19,15,3,251.03,470.41,alleged,alleged,,listed_related,cet2016-p024-r15-c1,allege,false,inherited_from_head_row
cet2016-p024-r15-c4,neea-cet-syllabus-2016,24,19,15,4,333.218,470.41,allegedly,allegedly,,listed_related,cet2016-p024-r15-c1,allege,false,inherited_from_head_row
cet2016-p024-r16-c1,neea-cet-syllabus-2016,24,19,16,1,69.865,456.24,★allergic,allergic,,headword,cet2016-p024-r16-c1,allergic,true,printed_head_star
cet2016-p024-r16-c2,neea-cet-syllabus-2016,24,19,16,2,168.841,456.24,allergy,allergy,,listed_related,cet2016-p024-r16-c1,allergic,true,inherited_from_head_row
cet2016-p024-r17-c1,neea-cet-syllabus-2016,24,19,17,1,69.865,442.07,★alleviate,alleviate,,headword,cet2016-p024-r17-c1,alleviate,true,printed_head_star
cet2016-p024-r17-c2,neea-cet-syllabus-2016,24,19,17,2,168.841,442.07,alleviation,alleviation,,listed_related,cet2016-p024-r17-c1,alleviate,true,inherited_from_head_row
cet2016-p024-r18-c1,neea-cet-syllabus-2016,24,19,18,1,81.412,427.9,alley,alley,,headword,cet2016-p024-r18-c1,alley,false,printed_head_star
cet2016-p024-r19-c1,neea-cet-syllabus-2016,24,19,19,1,69.865,413.73,★allocate,allocate,,headword,cet2016-p024-r19-c1,allocate,true,printed_head_star
cet2016-p024-r19-c2,neea-cet-syllabus-2016,24,19,19,2,168.841,413.73,allocation,allocation,,listed_related,cet2016-p024-r19-c1,allocate,true,inherited_from_head_row
cet2016-p024-r20-c1,neea-cet-syllabus-2016,24,19,20,1,69.865,399.56,★allot,allot,,headword,cet2016-p024-r20-c1,allot,true,printed_head_star
cet2016-p024-r20-c2,neea-cet-syllabus-2016,24,19,20,2,168.841,399.56,allotment,allotment,,listed_related,cet2016-p024-r20-c1,allot,true,inherited_from_head_row
cet2016-p024-r21-c1,neea-cet-syllabus-2016,24,19,21,1,81.412,385.39,allow,allow,,headword,cet2016-p024-r21-c1,allow,false,printed_head_star
cet2016-p024-r22-c1,neea-cet-syllabus-2016,24,19,22,1,81.412,371.22,allowance,allowance,,headword,cet2016-p024-r22-c1,allowance,false,printed_head_star
cet2016-p024-r23-c1,neea-cet-syllabus-2016,24,19,23,1,69.865,357.05,★alloy,alloy,,headword,cet2016-p024-r23-c1,alloy,true,printed_head_star
cet2016-p024-r24-c1,neea-cet-syllabus-2016,24,19,24,1,69.865,342.88,★allude,allude,,headword,cet2016-p024-r24-c1,allude,true,printed_head_star
cet2016-p024-r24-c2,neea-cet-syllabus-2016,24,19,24,2,168.841,342.88,allusion,allusion,,listed_related,cet2016-p024-r24-c1,allude,true,inherited_from_head_row
cet2016-p024-r25-c1,neea-cet-syllabus-2016,24,19,25,1,69.865,328.71,★allure,allure,,headword,cet2016-p024-r25-c1,allure,true,printed_head_star
cet2016-p024-r25-c2,neea-cet-syllabus-2016,24,19,25,2,168.841,328.71,allurement,allurement,,listed_related,cet2016-p024-r25-c1,allure,true,inherited_from_head_row
cet2016-p024-r26-c1,neea-cet-syllabus-2016,24,19,26,1,81.412,314.54,ally,ally,,headword,cet2016-p024-r26-c1,ally,false,printed_head_star
cet2016-p024-r26-c2,neea-cet-syllabus-2016,24,19,26,2,168.841,314.54,alliance,alliance,,listed_related,cet2016-p024-r26-c1,ally,false,inherited_from_head_row
cet2016-p024-r27-c1,neea-cet-syllabus-2016,24,19,27,1,69.865,300.37,★almighty,almighty,,headword,cet2016-p024-r27-c1,almighty,true,printed_head_star
cet2016-p024-r28-c1,neea-cet-syllabus-2016,24,19,28,1,81.412,286.2,almost,almost,,headword,cet2016-p024-r28-c1,almost,false,printed_head_star
cet2016-p024-r29-c1,neea-cet-syllabus-2016,24,19,29,1,69.865,272.03,★aloft,aloft,,headword,cet2016-p024-r29-c1,aloft,true,printed_head_star
cet2016-p024-r30-c1,neea-cet-syllabus-2016,24,19,30,1,81.412,257.86,alone,alone,,headword,cet2016-p024-r30-c1,alone,false,printed_head_star
cet2016-p024-r31-c1,neea-cet-syllabus-2016,24,19,31,1,81.412,243.69,along,along,,headword,cet2016-p024-r31-c1,along,false,printed_head_star
cet2016-p024-r32-c1,neea-cet-syllabus-2016,24,19,32,1,81.412,229.52,alongside,alongside,,headword,cet2016-p024-r32-c1,alongside,false,printed_head_star
cet2016-p024-r33-c1,neea-cet-syllabus-2016,24,19,33,1,81.412,215.35,aloud,aloud,,headword,cet2016-p024-r33-c1,aloud,false,printed_head_star
cet2016-p024-r34-c1,neea-cet-syllabus-2016,24,19,34,1,81.412,201.18,alphabet,alphabet,,headword,cet2016-p024-r34-c1,alphabet,false,printed_head_star
cet2016-p024-r34-c2,neea-cet-syllabus-2016,24,19,34,2,168.841,201.18,alphabetic(al),alphabetic(al),,listed_related,cet2016-p024-r34-c1,alphabet,false,inherited_from_head_row
cet2016-p024-r35-c1,neea-cet-syllabus-2016,24,19,35,1,81.412,187.01,already,already,,headword,cet2016-p024-r35-c1,already,false,printed_head_star
cet2016-p024-r36-c1,neea-cet-syllabus-2016,24,19,36,1,81.412,172.84,also,also,,headword,cet2016-p024-r36-c1,also,false,printed_head_star
cet2016-p024-r37-c1,neea-cet-syllabus-2016,24,19,37,1,81.412,158.67,alter,alter,,headword,cet2016-p024-r37-c1,alter,false,printed_head_star
cet2016-p024-r37-c2,neea-cet-syllabus-2016,24,19,37,2,168.841,158.67,alteration,alteration,,listed_related,cet2016-p024-r37-c1,alter,false,inherited_from_head_row
cet2016-p024-r38-c1,neea-cet-syllabus-2016,24,19,38,1,69.865,144.5,★alternate,alternate,,headword,cet2016-p024-r38-c1,alternate,true,printed_head_star
cet2016-p024-r38-c2,neea-cet-syllabus-2016,24,19,38,2,168.841,144.5,alternation,alternation,,listed_related,cet2016-p024-r38-c1,alternate,true,inherited_from_head_row
cet2016-p024-r38-c3,neea-cet-syllabus-2016,24,19,38,3,251.03,144.5,alternately,alternately,,listed_related,cet2016-p024-r38-c1,alternate,true,inherited_from_head_row
cet2016-p024-r39-c1,neea-cet-syllabus-2016,24,19,39,1,81.412,130.33,alternative,alternative,,headword,cet2016-p024-r39-c1,alternative,false,printed_head_star
cet2016-p024-r40-c1,neea-cet-syllabus-2016,24,19,40,1,81.412,116.16,although,although,,headword,cet2016-p024-r40-c1,although,false,printed_head_star
cet2016-p024-r41-c1,neea-cet-syllabus-2016,24,19,41,1,81.412,101.99,altitude,altitude,,headword,cet2016-p024-r41-c1,altitude,false,printed_head_star
cet2016-p024-r42-c1,neea-cet-syllabus-2016,24,19,42,1,81.412,87.82,altogether,altogether,,headword,cet2016-p024-r42-c1,altogether,false,printed_head_star
cet2016-p025-r01-c1,neea-cet-syllabus-2016,25,20,1,1,81.173,668.79,alumin(i)um,alumin(i)um,,headword,cet2016-p025-r01-c1,alumin(i)um,false,printed_head_star
cet2016-p025-r02-c1,neea-cet-syllabus-2016,25,20,2,1,81.173,654.62,always,always,,headword,cet2016-p025-r02-c1,always,false,printed_head_star
cet2016-p025-r03-c1,neea-cet-syllabus-2016,25,20,3,1,81.173,640.45,am,am,,headword,cet2016-p025-r03-c1,am,false,printed_head_star
cet2016-p025-r04-c1,neea-cet-syllabus-2016,25,20,4,1,69.626,626.28,★amass,amass,,headword,cet2016-p025-r04-c1,amass,true,printed_head_star
cet2016-p025-r05-c1,neea-cet-syllabus-2016,25,20,5,1,81.173,612.11,amateur,amateur,,headword,cet2016-p025-r05-c1,amateur,false,printed_head_star
cet2016-p025-r06-c1,neea-cet-syllabus-2016,25,20,6,1,81.173,597.94,amaze,amaze,,headword,cet2016-p025-r06-c1,amaze,false,printed_head_star
cet2016-p025-r06-c2,neea-cet-syllabus-2016,25,20,6,2,168.602,597.94,amazing,amazing,,listed_related,cet2016-p025-r06-c1,amaze,false,inherited_from_head_row
cet2016-p025-r06-c3,neea-cet-syllabus-2016,25,20,6,3,250.791,597.94,amazement,amazement,,listed_related,cet2016-p025-r06-c1,amaze,false,inherited_from_head_row
cet2016-p025-r07-c1,neea-cet-syllabus-2016,25,20,7,1,81.173,583.77,ambassador,ambassador,,headword,cet2016-p025-r07-c1,ambassador,false,printed_head_star
cet2016-p025-r08-c1,neea-cet-syllabus-2016,25,20,8,1,69.626,569.6,★ambiguous,ambiguous,,headword,cet2016-p025-r08-c1,ambiguous,true,printed_head_star
cet2016-p025-r08-c2,neea-cet-syllabus-2016,25,20,8,2,168.602,569.6,ambiguity,ambiguity,,listed_related,cet2016-p025-r08-c1,ambiguous,true,inherited_from_head_row
cet2016-p025-r09-c1,neea-cet-syllabus-2016,25,20,9,1,81.173,555.43,ambition,ambition,,headword,cet2016-p025-r09-c1,ambition,false,printed_head_star
cet2016-p025-r09-c2,neea-cet-syllabus-2016,25,20,9,2,168.602,555.43,ambitious,ambitious,,listed_related,cet2016-p025-r09-c1,ambition,false,inherited_from_head_row
cet2016-p025-r10-c1,neea-cet-syllabus-2016,25,20,10,1,81.173,541.26,ambulance,ambulance,,headword,cet2016-p025-r10-c1,ambulance,false,printed_head_star
cet2016-p025-r11-c1,neea-cet-syllabus-2016,25,20,11,1,69.626,527.09,★amend,amend,,headword,cet2016-p025-r11-c1,amend,true,printed_head_star
cet2016-p025-r11-c2,neea-cet-syllabus-2016,25,20,11,2,168.602,527.09,amendment,amendment,,listed_related,cet2016-p025-r11-c1,amend,true,inherited_from_head_row
cet2016-p025-r12-c1,neea-cet-syllabus-2016,25,20,12,1,69.626,512.92,★amiable,amiable,,headword,cet2016-p025-r12-c1,amiable,true,printed_head_star
cet2016-p025-r13-c1,neea-cet-syllabus-2016,25,20,13,1,81.173,498.75,amid(st),amid(st),,headword,cet2016-p025-r13-c1,amid(st),false,printed_head_star
